# Simulation 1 (Up to date)
# 792 data points written for 2 variables.
# Simulation warnings:
#   No recovery device defined in the simulation.
#
# Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²)
# Event SIM_WARN occurred at t=0 seconds: No recovery device defined in the simulation.
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
# Event EJECTION_CHARGE occurred at t=8.04 seconds
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
# Event APOGEE occurred at t=8.64 seconds
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
0.117,6.588e-4
# Event GROUND_HIT occurred at t=37.046 seconds
# Event SIMULATION_END occurred at t=37.046 seconds
0.117,6.588e-4
